CONTRATO,FECHA_PEDIDO,MOTIVO_PEDIDO,PAQUETE_x,DETALLE_PEDIDO1,DETALLE_PEDIDO2,FECHA_CUMPLIMIENTO,COD_TECNICO,ESTATUS_x,ZONA,MODEM(S)_x,ESTATUS_y,PAQUETE_y,FECHA_INSTALACION,MODEM(S)_y,DIAS_ANTIGUEDAD,DIAS_ATENCION,ont_id,rx_avg,serial_number,ont_model,software_version,description
46476,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"ER, FUERA DE LINEA",2026-03-10,1500039,ACTIVO,PEDREGAL,CDTCAFA3B492,AC,BASINTF250,2026-11-02,CDTCAFA3B492,-238.0,1.0,46476,-29.91880899705022,43445443AFA3B492,FD712GD-R850,V1.7.1,38399
38399,2026-03-09,EQUIPO DA?ADO,INTERNET FIBRA 60MB,CLIENTE ENTERADO CAMBIO DE EQUIPO  SIN COSTO CARLOS,nan,2026-03-10,1500036,ACTIVO,PRADOS VERDES,XPONDD45BAC2,AC,INT20,2021-12-05,XPONDD45BAC2,1555.0,1.0,38399,-28.309427160493954,58504F4EDD45BAC2,MN-WIFI2,V1.7.1,34829
44145,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"GT.OFFLINE, REQUIERE VISITA",2026-03-10,1500285,ACTIVO,BELO,XPONDD3FD78F,AC,INT20,,XPONDD3FD78F,,1.0,44145,-24.83519759450164,58504F4EDD3FD78F,MN-WIFI2,V1.7.1,46476
46102,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, FUERA DE LINEA",2026-03-10,1500047,ACTIVO,PRADOS VERDES,XPONDDAF412529,AC,BASINTF250,,XPONDDAF412529,,1.0,46102,-19.957056049382814,58504F4EAF412529,HG104AT,V1.7.1,38399
32318,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 45MB (NO VIGENTE),NO NAVEGA,nan,2026-03-09,1500039,ACTIVO,PERIODISMO,"204E7F096FED, XPONDD290608",AC,BASINT10,,"204E7F096FED, XPONDD290608",,0.0,32318,-28.5007741477272,58504F4EDD290608,BT-213XR,V1.2.11,44145
347957,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,NO NAVEGA,"ER, FUERA DE LINEA",2026-03-12,1500046,ACTIVO,PERIODISMO,XPONDD91A38E,AC,INT20,,XPONDD91A38E,,3.0,347957,-25.262723702185948,58504F4EDD91A38E,MN-CATVDUALM,V1R007C00S001,46102
14742,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-03-12,1501465,ACTIVO,PEDREGAL,CDTCAFA3E5D6,AC,BASINTF250,,CDTCAFA3E5D6,,3.0,14742,-23.87905113077682,43445443AFA3E5D6,FD712GD-R850,V1.7.1,32318
2496,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),NO TIENE ALCANCE TEC RAUL GONZALES,"ER, CAIDAS DE NIVEL HASTA MENOS 28",2026-03-17,5555555,ACTIVO,PERIODISMO,HWTC5002653A,AC,BASINTF250,2014-11-02,HWTC5002653A,4145.0,8.0,2496,-28.23088456284138,485754435002653A,CNA-ONU-2GE2WXCA,V1.7.1,347957
7401,2026-03-09,CAMBIO DE ACOMETIDA,INTERNET FIBRA 75MB,CAMBIO DE ACOMETIDASIN COST O PIDE DAVID E,nan,2026-03-10,1500039,ACTIVO,PERIODISMO,48575443DD5BB09B,AC,INT30,,48575443DD5BB09B,,1.0,7401,-26.311552254098483,48575443DD5BB09B,HG8546M,V3R017C10S125,14742
30796,2026-03-09,EQUIPO DA?ADO,INTERNET FIBRA 60MB,CLIENTE ENTERADO SIN COSTO PIDE DAVID,nan,2026-03-09,1500039,ACTIVO,PERIODISMO,XPONDD439E0B,AC,INT20,2017-04-04,XPONDD439E0B,3261.0,0.0,30796,-26.930835346215883,58504F4EDD439E0B,MN-WIFI2,V1.7.1,2496
42347,2026-03-09,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,CLIENTE COMENTA QUE SU CARGADOR TIENE UNA FALLA Y NO AGARRA EL INTERNET,"ER, REQUIERE VISITA",2026-03-11,1500036,ACTIVO,MADERO,XPONDD45BA62,AC,INT30,2023-05-04,XPONDD45BA62,1040.0,2.0,42347,-25.3828466666666,58504F4EDD45BA62,HG8546M,V3R017C10S125,7401
346646,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,CABLE COLGANDO,"ER, FUERA DE LINEA",2026-03-12,1500046,ACTIVO,PERIODISMO,XPONDD3025A6,AC,BASINT20,,XPONDD3025A6,,3.0,346646,-28.079105191256847,58504F4EDD3025A6,MN-CATV2,V1.7.1,30796
45954,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJA,"ER, VARIAS DESCONEXIONES",2026-03-11,1500046,ACTIVO,PERIODISMO,XPONDD7E977E,AC,BASINTF250,2025-10-11,XPONDD7E977E,149.0,2.0,45954,-25.1493510928961,58504F4EDD7E977E,MN-CATVDUALM,V1R007C00S001,42347
45920,2026-03-09,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LA SEÑAL ES INTERMITENTE DURANTE LA TARDE NOCHE,"ER, SE REVISA CON EL TECNICO",2026-03-10,1500046,ACTIVO,PEDREGAL,XPONDD7EA476,AC,BASINTF250,,XPONDD7EA476,,1.0,45920,-21.80871066863317,58504F4EDD7EA476,MN-CATVDUALM,V1R007C00S001,346646
38451,2026-03-09,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,LEDS VERDES INTERMITENTES,"ER, SE MANDA CONFIRMAR",2026-03-10,1500047,ACTIVO,PRADOS VERDES,48575443FAF4E091,AC,INT30,,48575443FAF4E091,,1.0,38451,-21.13467777777777,48575443FAF4E091,546M,V3R017C10S108,45954
346667,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),TARDA EN AMARRAR LA SEÑAL Y ALGUNOS CANALES SE VEN MAL.,"ER, REQUIERE VISITA",2026-03-12,1501465,ACTIVO,PEDREGAL,CDTCAFA3B552,AC,BASINTF250,2014-08-10,CDTCAFA3B552,4230.0,2.0,346667,-25.505444936086576,43445443AFA3B552,FD712GD-R850,V1.7.1,45920
46625,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO,"ER, VARIAS DESCONEXIONES",2026-03-10,1500046,ACTIVO,PEDREGAL,HWTCAF9065AD,AC,BASINTF250,2026-09-03,HWTCAF9065AD,-177.0,0.0,46625,-20.9152906162465,48575443AF9065AD,MONUV411,V2.4.12,38451
46454,2026-03-10,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TECNICO HIMBERTO SOLICITA SIN COSTO DESDE EL POSTE AL MODEM TIT ENTERADO,nan,2026-03-10,1500503,ACTIVO,SANTIAGUITO,HWTCAFAA0BC9,AC,INT20,2026-07-02,HWTCAFAA0BC9,-114.0,0.0,46454,-28.447324760463907,43445443AFA3B552,FD712GD-R850,V1.7.1,346667
29225,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,PIDE VISITA TEC POR FALLAS CONSTANTES,2026-03-12,1500047,ACTIVO,MADERO,XPONDD375304,AC,BASINT30,,XPONDD375304,,2.0,29225,-23.37509604938268,58504F4EDD395304,MN-CATV2,V1.7.1,46625
19624,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,NO AN IDO A REVISAR EL SERVCIO LO REPORTARON EL DIA 3 YE LLARAON EL DIA 7 Y QUEDARON EN MANDAR EL TECNICTO Y NO FUERON,2026-03-11,1500036,ACTIVO,MADERO,HWTCAF8FFE8D,AC,BASINTF250,2015-06-11,HWTCAF8FFE8D,3925.0,1.0,19624,-24.381105679012276,48575443AF8FFE8D,MONUV411,V2.4.12,46454_M
46644,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-03-11,1500036,ACTIVO,PUNHUATO,HWTCAF909259,AC,BASINTF250,2026-07-03,HWTCAF909259,-115.0,1.0,46644,-24.089294380587496,48575443AF909259,MONUV411,V2.4.12,nan
37145,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,TIENE NIVEL BAJO LE PUEDES GENERAR OS POR FAVOR,nan,2026-03-11,1500285,ACTIVO,VIRREY,XPONDD7E9B2E,AC,INT30,,XPONDD7E9B2E,,1.0,37145,-40.0,48575443A9A8DBA9,MONUV411,V2.4.12,19624
11653,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-11,1500036,ACTIVO,PRADOS VERDES,XPONDD4C7E7A,AC,INT20,2014-11-11,XPONDD4C7E7A,4137.0,1.0,11653,-26.388064197530714,58504F4EDD4C7E7A,MN-CATV2,V1.7.1,46644
38533,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO AMBOS SERVICIOS,"ER, SE MANDA CONFIRMAR",2026-03-10,1501409,ACTIVO,MADERO,BTPTDD26BFFA,AC,BASINT30,,BTPTDD26BFFA,,0.0,38533,-19.907838765432114,42545054DD26BFFA,BT-213XR,V1.2.6,nan
46551,2026-03-10,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),TIT CPOMENTA QUE LE HICIERON MAL INSTALACION SE GENERA OS P QUE PASEN A REV SEG CON ING VIVI,nan,2026-03-13,1500503,ACTIVO,SANTIAGUITO,HWTC5002692A,AC,BASINTF250,,HWTC5002692A,,3.0,46551,-23.19809757942513,485754435002692A,CNA-ONU-2GE2WXCA,V1.7.1,11653
45796,2026-03-10,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 250MB ($399),CAMBIO DE COMETIDA SIN COSTO TIT ENETARDO,nan,2026-03-10,1500047,CORTADO,PUNHUATO,HWTCAF3AAF42,CO,BASINTF250,2025-07-10,HWTCAF3AAF42,243.0,0.0,45796,-35.394667159763344,48575443AF3AAF42,BT-213XR,V1.2.6,38533
45768,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),nan,"GT.OFFLINE, REQUIERE VISITA",2026-03-12,1500285,ACTIVO,VISTA BELLA,HWTCAF3AADAA,AC,BASINTF250,2025-06-10,HWTCAF3AADAA,273.0,2.0,45768,-20.566382546930505,48575443AF3AADAA,CNA-ONU-4GE2WXCA,V1.7.1,46551
343766,2026-03-10,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,LOS ROJO,GT. HA PRESENTADO DESCONEXIONES,2026-03-11,1500285,ACTIVO,VIRREY,XPONDD54FB0C,AC,BASINT20,,XPONDD54FB0C,,1.0,343766,-24.180564763658705,58504F4EDD54FB0C,MN-CATV2,V1.7.1,45796
44266,2026-03-10,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,SIN SEÑAL,"ER, SE RECOMIENDA VISITA",2026-03-11,1500046,BAJA,PERIODISMO,nan,BA,INT30,,nan,,1.0,44266,-23.235542832909243,58504F4EDD45B55A,MN-WIFI2,V1.7.1,45768
14986,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,SIN SEÑAL EN NINGUN SERVICIO,"ER, FUERA DE LINEA",2026-03-12,1501465,ACTIVO,PEDREGAL,XPONDD3C2F80,AC,BASINT30,,XPONDD3C2F80,,1.0,14986,-28.035331858407126,58504F4EDD3C2F80,MN-CATV2,V1R007C00S001,343766
37145,2026-03-11,EQUIPO DA?ADO,INTERNET FIBRA 75MB,TIT ENTERADO DE CAMBIO DE MODEM SIN COSTO SOLICITA TEC ULISES,nan,2026-03-11,1500285,ACTIVO,VIRREY,XPONDD7E9B2E,AC,INT30,,XPONDD7E9B2E,,0.0,37145,-40.0,48575443A9A8DBA9,nan,nan,nan
41246,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,FUERA DE LINEA REQUIERE VISITA,2026-03-14,1500046,ACTIVO,PEDREGAL,XPONDD41F2E3,AC,INT20,2022-10-08,XPONDD41F2E3,1250.0,3.0,41246,-22.520460914454247,58504F4EDD41F2E3,MN-WIFI2,V1.7.1,14986
40905,2026-03-11,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,TEC SOLICITA OS TIT ENTERAD Q NO TIENE COSTO,nan,2026-03-11,1500046,ACTIVO,PERIODISMO,485754439B8CB26F,AC,INT20,2022-07-06,485754439B8CB26F,1344.0,0.0,40905,-24.66376304023854,485754439B8CB26F,546M,V3R016C10S130,nan
14986,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-03-14,5555555,ACTIVO,PEDREGAL,XPONDD3C2F80,AC,BASINT30,,XPONDD3C2F80,,3.0,14986,-28.035331858407126,58504F4EDD3C2F80,MN-CATV2,V1R007C00S001,41246
1687,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,TEC RAUL GONZALES,PIDE VISITA CONEXION MUY LENTA,2026-03-17,5555555,ACTIVO,PERIODISMO,OPTI37B12B15,AC,INT20,,OPTI37B12B15,,6.0,1687,-22.502453893442592,4F50544937B12B15,IGD,0,40905
35280,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO AMBOS SERVICIO CLIENTE COMENTA QUE  EL CABLE ESTA  COLGADO Y PUEDE TUMBAR SU MUFA,"ER, REQUIERE VISITA",2026-03-14,5555555,ACTIVO,PEDREGAL,XPONDD396134,AC,BASINT30,2019-04-03,XPONDD396134,2534.0,3.0,35280,-23.823155572365202,58504F4EDD396134,MN-CATV2,V1.7.1,14986
11653,2026-03-11,CAMBIO DE ACOMETIDA,INTERNET FIBRA 60MB,CAMBIO DE COMETIDA SIN COSTO TIT ENTERADA,nan,2026-03-11,1500036,ACTIVO,PRADOS VERDES,XPONDD4C7E7A,AC,INT20,2014-11-11,XPONDD4C7E7A,4138.0,0.0,11653,-26.388064197530714,58504F4EDD4C7E7A,MN-CATV2,V1.7.1,1687
36188,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,nan,"ER, SE MANDA CONFIRMAR",2026-03-12,1501465,ACTIVO,PEDREGAL,XPON1DA91360,AC,BASINT20,2025-08-04,XPON1DA91360,219.0,1.0,36188,-26.76340830875127,58504F4E1DA91360,HG102WT,V3.2.22,35280
46640,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),AMBOS SERVICIOS,nan,2026-03-12,1500503,PENDIENTE DESCONEXION,SANTIAGUITO,nan,PD,BASINTF250,2026-05-03,nan,-53.0,1.0,46640,-21.092117239300784,58504F4EDD4C7E7A,MN-CATV2,V1.7.1,11653
30119,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET NAVEGA (NO VIGENTE),LOS ROJO,nan,2026-03-12,1500047,ACTIVO,MADERO,204E7FA8620F,AC,IESE,,204E7FA8620F,,1.0,nan,,58504F4E1DA91360,HG102WT,V3.2.22,36188
34918,2026-03-11,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,"ER, SE MANDA CONFIRMAR",2026-03-12,1500046,ACTIVO,PERIODISMO,XPONDD2C3576,AC,BASINT30,,XPONDD2C3576,,1.0,34918,-28.58207137978133,58504F4EDD2C3576,BT-213XR,V1.2.16SP,nan
33569,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET NAVEGA (NO VIGENTE),nan,FUERA DE SERVICIO REQUIERE VISITA TECNICA,2026-03-13,1500047,ACTIVO,MADERO,E091F5DF5878,AC,IESE,,E091F5DF5878,,1.0,nan,,nan,nan,nan,nan
40999,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 60MB,nan,SEÑAL INTERMITENTE SOLCITEN PASEN A DOM,2026-03-14,1500046,ACTIVO,PEDREGAL,HWTCAFAA0A25,AC,INT20,,HWTCAFAA0A25,,2.0,40999,-22.334643559488704,48575443AFAA0A25,CNA-ONU-4GE2WX,V1.7.1,34918
46463,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),FALLA EN AMBOS SERVICIOS. CLIENTE COMENTA QUE INTERNET NO TIENE DESDE EL DIA DE LA INSTALACION.,"ER, SE MANDA CONFIRMAR",2026-03-13,1500047,ACTIVO,MADERO,HWTC50026396,AC,BASINTF250,,HWTC50026396,,1.0,46463,-18.02626049382717,4857544350026396,CNA-ONU-2GE2WXCA,V1.7.1,nan
23887,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,nan,"ER, SE MANDA CONFIRMAR",2026-03-14,1500047,ACTIVO,MADERO,XPONDD3D8749,AC,INT20,,XPONDD3D8749,,2.0,23887,-25.498895802469136,58504F4EDD3D8749,MN-CATV2,V1.7.1,40999
43401,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 120MB,nan,SEÑAL LENTA SOLCITAN PASEN A DOM,2026-03-13,1500047,ACTIVO,MADERO,4857544374B2894C,AC,INT50,,4857544374B2894C,,1.0,43401,-27.379195555555608,4857544374B2894C,HG8546M,V5R019C00S050,46463
333418,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,"ER, FUERA DE LINEA",2026-03-13,1500047,ACTIVO,PRADOS VERDES,HWTCAF3ADB76,AC,BASINTF250,,HWTCAF3ADB76,,1.0,333418,-23.574011604938285,48575443AF3ADB76,CNA-ONU-4GE2WXCA,V1.7.1,23887
46564,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,BASICO TV + INTERNET FIBRA 250MB ($399),PIDE VISITA TECNICA,nan,2026-03-13,1500503,ACTIVO,SANTIAGUITO,HWTC50026966,AC,BASINTF250,2026-02-03,HWTC50026966,37.0,1.0,46564,-24.164507514761052,4857544374B2894C,HG8546M,V5R019C00S050,43401
347957,2026-03-12,EQUIPO DA?ADO,INTERNET FIBRA 60MB,CLIENTE ENTERADA CAMBIO DE EQUIPO SIN COSTO JORGE,nan,2026-03-12,5555555,ACTIVO,PERIODISMO,XPONDD91A38E,AC,INT20,,XPONDD91A38E,,0.0,347957,-25.262723702185948,58504F4EDD91A38E,MN-CATVDUALM,V1R007C00S001,333418
36065,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 75MB,nan,"ER, VARIAS DESCONEXIONES",2026-03-12,1501465,ACTIVO,PEDREGAL,48575443A385BD9C,AC,INT30,,48575443A385BD9C,,0.0,36065,-27.853097345132703,48575443A385BD9C,HG8546M,V5R019C00S050,46564_M
21660,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET XTREME (NO VIGENTE),SOLO PWR ENCENDIDO,"ER,  USP BAJO",2026-03-13,1500047,ACTIVO,MADERO,E8ED05F1C1B2,AC,BASIESEP,2016-02-01,E8ED05F1C1B2,3692.0,1.0,nan,,58504F4EDD91A38E,MN-CATVDUALM,V1R007C00S001,347957
10254,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,"ER, FUERA DE LINEA",2026-03-14,5555555,ACTIVO,PEDREGAL,4857544352939A8B,AC,INT30,,4857544352939A8B,,2.0,10254,-24.622450835791582,4857544352939A8B,546M,V3R016C10S130,36065
36188,2026-03-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 60MB,CLIENTE ENTERADA CAMBIO DE ACOMETIDA RIGO,nan,2026-03-12,1501465,ACTIVO,PEDREGAL,XPON1DA91360,AC,BASINT20,2025-08-04,XPON1DA91360,220.0,0.0,36188,-26.76340830875127,58504F4E1DA91360,HG102WT,V3.2.22,nan
39605,2026-03-12,NO NAVEGA. LEDS FIJOS/RUIDO,INTERNET FIBRA 150MB,nan,"GT.OFFLINE, REQUIERE VISITA",2026-03-14,1501143,ACTIVO,VIRREY,XPONDD42BCBB,AC,INT100,2021-02-11,XPONDD42BCBB,1855.0,2.0,39605,-30.896668201350412,58504F4EDD42BCBB,MN-WIFIDUAL,V1R007C00S001,10254
45859,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),CABLE REVENTADO,"ER, FUERA DE LINEA",2026-03-14,5555555,ACTIVO,PEDREGAL,XPONAF5B65D9,AC,BASINTF250,,XPONAF5B65D9,,2.0,45859,-26.05424532940028,58504F4EAF5B65D9,HG102AT,V1.7.1,36188
34918,2026-03-12,CAMBIO DE ACOMETIDA,BASICO TV + INTERNET FIBRA 75MB,CAMBIO DE COMETIDA SIN COSTO TIT ENTERADA,nan,2026-03-12,1500046,ACTIVO,PERIODISMO,XPONDD2C3576,AC,BASINT30,,XPONDD2C3576,,0.0,34918,-28.58207137978133,58504F4EDD2C3576,BT-213XR,V1.2.16SP,39605
37704,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SEÑAL DEBIL,"ER, SE RECOMIENDA VISITA",2026-03-14,1500046,ACTIVO,PEDREGAL,HWTCAFAB358F,AC,BASINTF250,,HWTCAFAB358F,,2.0,37704,-25.120058997050165,48575443AFAB358F,CNA-ONU-4GE2WXCA,V1.7.1,45859
44641,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,"SE ENCONTRÓ 2 MODEM EN DOMICILIO, UNO CON LA SEÑAL DE INTERNET Y OTRO LO COLOCARON PARA SACAR LA SEÑAL DE CATV",SE RETIRÓ EL MODEM QUE SACABA SEÑAL DE CATV,2026-03-14,1500046,ACTIVO,PEDREGAL,XPONDD530CCC,AC,INT20,2024-04-09,XPONDD530CCC,702.0,2.0,44641,-29.55697148475897,58504F4EDD530CCC,MN-WIFI2,V1.7.1,34918
46532,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),LOS ROJO SIN SEÑAL EN AMBOS SERVICIOS,nan,2026-03-17,1500285,ACTIVO,VISTA BELLA,XPON2E1B57D3,AC,BASINTF250,,XPON2E1B57D3,,5.0,46532,-28.312569060773505,58504F4E2E1B57D3,WK-3802AWC,V3.2.14,37704
34833,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 60MB,TEC RAUL GONZALES,"ER, SE RECOMIENDA VISITA",2026-03-17,5555555,ACTIVO,PERIODISMO,OPTI38C066B5,AC,BASINT20,,OPTI38C066B5,,5.0,34833,-23.039023224043817,4F50544938C066B5,IGD,0,44641
44307,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 60MB,SEÑAL DEBIL E INTERMITENTE,"ER, SE REVISA CON EL TECNICO",2026-03-14,1500046,ACTIVO,PEDREGAL,HWTCAF8FDF25,AC,INT20,2024-06-06,HWTCAF8FDF25,644.0,2.0,44307,-19.04508235004915,48575443AF8FDF25,MONUV411,V2.4.12,46532
24769,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TELECABLE FIBRA,nan,nan,2026-03-19,1500374,ACTIVO,VIRREY,nan,nan,nan,,nan,,7.0,24769,-32.56678459119517,48575443AF3ABF86,CNA-ONU-4GE2WXCA,V1.7.1,34833
30723,2026-03-12,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,"GT, HA PRESENTADO DESCONEXIONES",2026-03-15,1500047,ACTIVO,VIRREY,XPONDD396864,AC,BASINT30,,XPONDD396864,,3.0,30723,-22.517047184170583,58504F4EDD396864,MN-CATV2,V1.7.1,44307
44467,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-03-13,1500047,ACTIVO,PRADOS VERDES,XPONDD52F364,AC,INT30,,XPONDD52F364,,0.0,44467,-27.834955555555627,58504F4EDD52F364,MN-WIFI2,V1.7.1,nan
46074,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,INTERNET FIBRA 75MB,LOS ROJO,nan,2026-03-14,1500046,ACTIVO,PERIODISMO,XPONDD3E6E75,AC,INT30,,XPONDD3E6E75,,1.0,46074,-25.187175546448255,58504F4EDD3E6E75,MN-WIFI2,V1.7.1,30723
46633,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL AMBOS SERVICIOS,JE MANDO A CC,2026-03-14,1500014,ACTIVO,EL REALITO,HWTCAF911FC5,AC,BASINTF250,2026-09-03,HWTCAF911FC5,-174.0,1.0,46633,-21.770750877193,58504F4EDD52F364,MN-WIFI2,V1.7.1,44467
40323,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 120MB,SIN SEÑAL DE AMBOS SERVICIOS,"GT, HA TENIDO DESCONEXIONES",2026-03-17,1500285,ACTIVO,VIRREY,XPONDD2C3936,AC,BASINT50,,XPONDD2C3936,,4.0,40323,-18.122275936157116,58504F4EDD2C3936,BT-213XR,V1.2.16SP,344646
14908,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 250MB ($399),SIN SEÑAL EN NINGUN SERVICIO,"GT, DESCONEXIONES",2026-03-15,1500047,ACTIVO,VIRREY,XPON1D903B14,AC,BASINTF250,2015-06-04,XPON1D903B14,3935.0,2.0,14908,-22.824995395948523,58504F4EDD7EA80E,MN-CATVDUALM,V1R007C00S001,46074
22093,2026-03-13,NO NAVEGA. LEDS PARPADEANDO/NO AMARRA,BASICO TV + INTERNET FIBRA 75MB,nan,CLIENTE MOLESTO QUE LE FALLA MUCHO POR LAS TARDES,2026-03-15,1500047,ACTIVO,PRADOS VERDES,XPONDD3E7145,AC,BASINT30,2016-06-01,XPONDD3E7145,3572.0,2.0,22093,-18.729611358024698,58504F4EDD3E7145,MN-WIFI2,V1.7.1,46633_M
